logFC	AveExpr	t	P.Value	adj.P.Val	B
FLNA	0.407739204637885	8.50293212545149	1.39622538166605	0.165407021574669	1	-4.48178515780528
POLR3A	-0.258412324928416	3.87575303692008	-1.39602728541485	0.165466517183541	1	-4.48195813721124
BAIAP3	0.299449649126489	1.27528819658847	1.3957836185622	0.165539721706049	1	-4.48217087718451
FKBP3	-0.248967431262131	5.95880770864571	-1.3954563663899	0.16563807651419	1	-4.48245653790076
GPAM	-0.27957118368595	2.83135317043389	-1.39541987554544	0.165649046505414	1	-4.48248838705808
RDH11	-0.213933595717659	5.3305987739339	-1.39524805446358	0.165700707339162	1	-4.48263834158488
FCGR3A	0.435065760066873	6.22770004861732	1.39502935443512	0.165766480866906	1	-4.48282918361824
CNN1	0.581329227673686	3.39668157294783	1.39498847000138	0.165778778973902	1	-4.48286485703166
ACSS3	-0.325649092077069	1.66091718932101	-1.39480027836659	0.16583539630709	1	-4.48302904941337
KIAA1586	-0.283450640079914	3.23169776533403	-1.39472277711144	0.165858716795196	1	-4.48309666113493
NMU	-0.647023310071737	3.09885383702924	-1.39458969301933	0.165898768249918	1	-4.48321275470053
FTCD	0.313820641203495	0.916644889237802	1.39455272089419	0.16590989626319	1	-4.48324500480879
CYP4F8	-0.312567884811626	0.287970501247579	-1.39443601122257	0.165945027724918	1	-4.48334680317261
FAM110C	-0.481907309091994	2.43389672188038	-1.39438069140032	0.165961681849449	1	-4.48339505226954
ADIPOR2	-0.238662650863576	5.84317147182174	-1.39395347594644	0.166090338687653	1	-4.48376760154856
STX12	0.214978064257648	5.53154750102706	1.39365176914371	0.166181244120648	1	-4.4840306366026
ACP4	-0.133383263352216	0.418302948609614	-1.39316613156248	0.166327648248533	1	-4.48445391281059
ZNF285	-0.262067937619173	1.6503319507019	-1.39289124992525	0.166410559781221	1	-4.48469343419503
C5	-0.251780748703589	1.7331122567551	-1.39286995980827	0.166416982754376	1	-4.48471198371156
NANOGP8	-0.0471637076765173	0.0687991693867436	-1.39272508554856	0.166460694598745	1	-4.48483820164895
PKP2	-0.420783169674909	3.55738243283566	-1.39268804796123	0.166471871081495	1	-4.48487046767627
OR51B5	-0.10409767683319	0.103946969712278	-1.39259928367346	0.166498658969054	1	-4.48494779311278
PIP5KL1	-0.243160420902976	1.37306694746338	-1.39251401247739	0.166524395780675	1	-4.48502207117916
DUSP4	-0.513397615763965	4.02533062254604	-1.3923196583305	0.166583067667663	1	-4.48519135305884
SLC25A13	-0.241976549976123	5.07675555150696	-1.39214331093337	0.166636317280326	1	-4.48534493161963
ZNF345	-0.239034520338559	1.9895933425199	-1.39158869445039	0.166803873021694	1	-4.48582781871218
COL1A2	0.483500221873602	9.26449667238111	1.39142217759138	0.166854204638606	1	-4.48597276388347
RGS16	0.364162277910338	5.27093567099033	1.39139090203674	0.166863659321429	1	-4.48599998595251
HABP4	0.245263026903551	3.33836414530354	1.39130029240869	0.166891053155123	1	-4.48607884877582
CT62	-0.219487328644259	0.300280197419418	-1.39126357181553	0.166902155796403	1	-4.48611080744696
ZNF708	-0.246304239817169	2.83636698884955	-1.3909072336682	0.167009925504202	1	-4.48642089393596
ARHGAP29	0.444426695875648	3.78807906863088	1.39060382640323	0.167101728741116	1	-4.4866848601186
ZNF260	-0.316217146643421	4.43929464171366	-1.39013452439021	0.167243803147892	1	-4.48709304759425
GAS2	-0.360390383211369	1.01936256875968	-1.39013426505159	0.167243881684332	1	-4.48709327312435
CDK14	-0.328181338332328	3.62444230503677	-1.39003046007105	0.167275319573101	1	-4.48718354241152
FSTL1	0.368301002001784	6.72619367584351	1.39000603165016	0.167282718503905	1	-4.48720478454406
TM7SF3	-0.38535788041344	5.84016543753236	-1.38986499384908	0.167325441198277	1	-4.48732741930767
FRG1	-0.20634168281356	5.38125209591819	-1.38984957429739	0.167330112540526	1	-4.48734082615018
FKBP2	0.34167340919046	6.42326542361361	1.38970164686786	0.167374932096101	1	-4.48746943745216
KRTAP5-6	0.0764754073643081	0.162891450272311	1.38943002069478	0.167457254116802	1	-4.48770556112095
SMARCC2	-0.248268275161318	4.80245742623014	-1.38936703331249	0.167476348168837	1	-4.48776030954221
DAPK2	0.322439617774023	2.27583199451587	1.389319041631	0.167490897523057	1	-4.48780202216197
SOX6	0.406010485149671	1.51446808963199	1.38913811857343	0.167545755547695	1	-4.48795926153316
PET117	-0.192468384015004	3.60356536363028	-1.38891697516678	0.167612827436156	1	-4.48815142969631
NRXN2	0.299648529449996	0.964326520678457	1.38878255609726	0.167653606174782	1	-4.48826822229354
HDDC3	0.236875082793306	3.34325002344168	1.38870595811728	0.167676847095984	1	-4.48833477110197
HIST1H4A	-0.207419352766124	0.389244295098781	-1.38821327002197	0.167826394319201	1	-4.48876273795798
UPK1B	-0.36605561356142	0.614086197618159	-1.38820139388773	0.167830000373425	1	-4.48877305221388
EVX1	0.143989534893288	0.143775588195751	1.38817452326506	0.167838159552604	1	-4.48879638866199
PRADC1	0.22507213430718	5.27758314896999	1.38807305378959	0.167868973158736	1	-4.48888450841957
ABCC9	0.307439660065982	1.69832107583264	1.38789865536313	0.167921943424016	1	-4.48903594795958
ACTRT1	0.0293782280032433	0.0162719877555001	1.38781640334044	0.167946930353633	1	-4.48910736552001
NUTM2G	0.050727386883841	0.213796420734699	1.38765826701425	0.167994977744185	1	-4.48924466035417
AMPD3	0.273118002065842	2.89138111627736	1.38735830813817	0.168086144561034	1	-4.48950504531665
THEGL	-0.133849304173608	0.231727497134088	-1.38701594585165	0.168190245087775	1	-4.48980217375083
VCX	-0.272032649057161	0.246469172000428	-1.38685989136054	0.168237712131384	1	-4.48993758668461
FLVCR2	0.295672303491487	2.69145167251188	1.38663062328624	0.168307467011159	1	-4.490136502775
SVIL	0.338414937627517	5.12537878824474	1.38638951728843	0.168380847315639	1	-4.49034565577013
CNTN6	-0.110097042537375	0.203430009067017	-1.38593816212274	0.168518282106706	1	-4.49073710102942
FUNDC1	-0.224129564221668	5.20438799188742	-1.38553968187885	0.168639687717689	1	-4.49108258858715
KCNB2	-0.257075162307844	0.499631981656556	-1.38541179490752	0.168678665341489	1	-4.49119344816873
NIM1K	0.252560724073586	0.84248882049129	1.3853512052336	0.16869713436425	1	-4.49124596728015
DOCK2	0.372836685126214	2.81783619071646	1.38513726115869	0.168762361376154	1	-4.49143139641375
RDM1	-0.254941925231738	1.31153720103996	-1.38497428592368	0.168812061937314	1	-4.49157263161637
FRA10AC1	-0.180236238091497	2.99345875195083	-1.3849644019872	0.168815076478285	1	-4.49158119657828
CNTLN	-0.300387896747594	2.18460394750865	-1.38451681066165	0.168951632033358	1	-4.49196899739869
PGK2	-0.0314089720179525	0.0346126397617197	-1.3844774094522	0.168963656961894	1	-4.49200312955771
HBZ	0.0450580205619723	0.0653265719426368	1.38446080955948	0.168968723308908	1	-4.49201750930024
KRTAP1-5	0.0434852856437625	0.0802497369025278	1.38440224215579	0.168986599213966	1	-4.49206824230134
GNPTG	0.210603000651827	5.18750405297941	1.38376287062062	0.169181841316889	1	-4.49262195366367
WDR36	-0.213786429841348	3.82858120998426	-1.38345779995474	0.169275059825032	1	-4.49288606631862
RCBTB1	-0.277535851990995	4.20913771081648	-1.38298097993921	0.169420836881932	1	-4.49329875841725
UBE3D	-0.197829923815288	1.71293630639486	-1.38283243256769	0.169466271405614	1	-4.49342729980266
NOX3	-0.0131855292510069	0.0110851794588111	-1.38281789868583	0.169470717218824	1	-4.49343987559042
MNAT1	-0.209828859251489	3.73049059425149	-1.38270871313404	0.169504119152678	1	-4.49353434695998
EML5	-0.139070341267073	0.321497501761091	-1.38270046608962	0.16950664228339	1	-4.49354148231814
RPP25	0.338764356649145	4.76269568648343	1.38256548630356	0.16954794254574	1	-4.49365826130925
ASB8	-0.186915736028963	4.42147697887906	-1.38207797206301	0.169697172760429	1	-4.49407994810746
CMBL	-0.517463021741372	3.6409040879587	-1.38183959636054	0.169770176912283	1	-4.49428608507193
CFAP47	-0.176018634473168	0.374789700686568	-1.3818178555263	0.169776836375264	1	-4.4943048839139
GPR62	0.0752437504138078	0.218775905453613	1.38178289114988	0.16978754677476	1	-4.49433511628274
FXYD5	0.384232576474889	7.33000047197525	1.38158183256645	0.169849145645959	1	-4.49450894984041
LARP7	-0.186787289761284	5.0988244587491	-1.38157046513107	0.169852628825429	1	-4.49451877730843
MPZL2	0.370890607097873	5.19376185716738	1.38144156426541	0.169892130084316	1	-4.49463021033945
CCDC166	-0.0972621422394184	0.240982372484513	-1.38103971405586	0.170015320590593	1	-4.49497754066435
LRIG3	-0.394769490837426	3.90847794117627	-1.38073669974322	0.170108256998791	1	-4.4952393806083
ZNF34	0.23650134534949	3.31573843708402	1.38040667276061	0.170209522258292	1	-4.49552450029741
ZNF273	-0.212844994647822	2.2203270193683	-1.38036789368403	0.170221424209619	1	-4.49555799837374
TRPC5OS	-0.0253812211578495	0.0434861575639174	-1.37986666272771	0.170375317314264	1	-4.49599089003792
PAMR1	0.349046911372563	1.76299452020457	1.37982263326728	0.170388840740307	1	-4.49602890922518
HSD17B3	-0.214367311222639	0.491290552280178	-1.37940623420356	0.170516775915008	1	-4.4963884101905
CCS	0.2774276940889	5.07843155232059	1.37906477845375	0.170621739790953	1	-4.49668313106854
UBN2	-0.222520836801519	2.99036220568604	-1.37829214057194	0.170859430603501	1	-4.49734976136664
HBG2	-0.0337835266602141	0.0845164984116548	-1.37808006658145	0.170924716025437	1	-4.4975326759872
A2M	0.500620520972573	8.40920569936386	1.37801146084051	0.170945839852189	1	-4.4975918429483
DCAKD	-0.219704903507006	5.25832167246385	-1.37776197695438	0.171022673078053	1	-4.49780697913498
NPHP1	-0.170753222322373	1.16526849823614	-1.37765676609533	0.171055082584378	1	-4.4978976939422
TMEM214	0.181536527009062	6.69086304994353	1.37715934970127	0.171208371514538	1	-4.49832648631265
CCR6	0.0965906373749593	0.214666680546894	1.37700888522003	0.171254760718516	1	-4.49845616346175
CSF1R	0.441903600733487	5.21370552068033	1.37699360420755	0.17125947249011	1	-4.49846933257845
GPAT2	-0.438355377151165	1.23416527635711	-1.37669585502472	0.17135130057719	1	-4.49872590382138
NPEPPS	-0.229635201685337	4.5098348840273	-1.37650965662114	0.171408744547802	1	-4.49888632455519
METTL25	-0.213363953476299	2.25625497595975	-1.37615280428506	0.171518877703881	1	-4.4991937156777
AHI1	-0.265503648885915	3.04380045681281	-1.37610543021171	0.171533502510083	1	-4.49923451778824
IFFO1	0.297162555243889	2.60123172015623	1.37541385678595	0.171747105215922	1	-4.49983000012595
CDKL2	-0.214994141123285	0.377859820215591	-1.37539425270904	0.171753163164892	1	-4.499846876138
XRCC1	-0.216657270416852	5.30610496468753	-1.37520319044694	0.17181221270951	1	-4.50001133852739
DEFA4	0.0729941782697497	0.0694128112782692	1.37451588731743	0.172024757365648	1	-4.50060277431122
TRIM6	-0.353302830491708	1.93520857994563	-1.37427406973802	0.172099585497926	1	-4.50081079524468
MMP1	0.905953973281114	5.40648948583489	1.37381140694415	0.17224282084254	1	-4.5012086984905
ATP5MD	-0.211522946688819	7.68411546649089	-1.37364950235139	0.172292966076946	1	-4.50134791086416
AKAP12	0.422680327796699	2.78024810089741	1.3726293528376	0.172609182288114	1	-4.50222471801008
AP2B1	-0.312894358551442	6.62597032063688	-1.37216441226314	0.172753445964608	1	-4.50262412294765
CITED4	0.479248910235268	6.65983493804382	1.37214966632777	0.172758022888623	1	-4.50263678825809
CFAP69	-0.165094425634339	0.837915449531505	-1.37195331227872	0.17281897709032	1	-4.50280542471839
ZC3H10	-0.159560901134955	2.17694332994041	-1.37179147993293	0.172869226966875	1	-4.50294439528202
CD48	0.464256706493534	3.97325454588264	1.37169585716977	0.172898923589276	1	-4.50302650222241
PCSK9	-0.450000766021641	1.04456554079111	-1.37156212474605	0.172940462037675	1	-4.50314132303849
RPL19	-0.227687000043082	10.1897344993924	-1.37147837391836	0.17296647961984	1	-4.50321322490202
CILP	0.616435852081954	4.22447848420387	1.37126653567942	0.173032301386179	1	-4.50339507381534
NDRG2	0.543005348488293	5.73630617777578	1.37118999694433	0.173056087947461	1	-4.5034607705876
INPP5D	0.395295760820654	3.47235708329261	1.37082418349459	0.173169808965553	1	-4.50377471700435
GALNTL6	-0.0788439074779381	0.143104017781894	-1.37013338437771	0.173384713177095	1	-4.50436735270641
CLEC4E	0.431313315627927	2.18534607199301	1.36970710111152	0.173517428553679	1	-4.50473291827033
ZNHIT3	-0.16614206969454	3.68619474486512	-1.36969832870868	0.173520160485991	1	-4.50474044003436
ZFP14	-0.251737009128115	2.42500189127153	-1.36964824089402	0.173535759632023	1	-4.50478338619177
DPEP1	0.339512821641785	1.14627697009114	1.36959609209762	0.17355200177025	1	-4.50482809787701
TRUB2	-0.184041747340444	4.44710787328124	-1.36950744514939	0.173579614176424	1	-4.5049040988623
ZNF333	-0.197491119305146	2.08984301913885	-1.3691749338651	0.173683216890316	1	-4.50518913377039
ADPRH	0.202393428991937	3.64244430101203	1.36904412368012	0.173723987105195	1	-4.50530124859853
FURIN	0.358973840724613	6.68258013799649	1.36897596227457	0.173745234156937	1	-4.50535966434034
GREM1	0.450772381393669	2.92200318245503	1.36862210369913	0.173855569423731	1	-4.50566288385947
ATG16L1	-0.20928653363123	4.15271930761347	-1.36851748936226	0.173888198970814	1	-4.50575251298797
SYT6	-0.188195258280206	0.38945730074672	-1.36844085298828	0.173912105043568	1	-4.50581816763194
G0S2	0.569672128334298	4.9201716480636	1.36842762400968	0.173916231964061	1	-4.50582950058782
PITRM1	0.278789770477496	5.58862285780768	1.36816889298925	0.173996960761111	1	-4.50605112835491
NID1	0.393279657283822	5.69764032789982	1.36774085334871	0.174130579214289	1	-4.50641769720875
DSC1	-0.173301086627315	0.498966306381351	-1.36756912026855	0.174184209879728	1	-4.50656473690454
GIN1	-0.162857802557402	2.10717392916592	-1.36733107643482	0.174258569458423	1	-4.50676852341418
ZNF382	-0.218516183819682	1.41214108904585	-1.36732578222787	0.174260223523526	1	-4.50677305533699
LARS	-0.213658339357312	5.73370566879777	-1.36696667334281	0.174372447382935	1	-4.50708041895875
CLEC5A	0.412117286766787	2.62852343380278	1.36689040677818	0.174396288219289	1	-4.50714568607867
ADGRL3	-0.352680169661783	0.643292965541413	-1.36682261392943	0.17441748225294	1	-4.50720369867341
CD207	-0.576857370829157	2.50473808386133	-1.36668181439739	0.174461506545421	1	-4.50732417673375
ATP6V0C	0.227678280088935	5.97055825884354	1.36650570537956	0.174516583015892	1	-4.50747485140712
TYROBP	0.357841996323197	7.30644959449811	1.3659660107233	0.174685449476085	1	-4.50793648577471
TLR5	0.375986395123767	3.75178862503679	1.36595624728981	0.174688505520089	1	-4.50794483544196
PTP4A3	0.353843372550431	5.59728752600919	1.36588461896314	0.174710927078509	1	-4.50800609008913
RYR3	0.240718646744485	0.705834769840621	1.36576400245569	0.174748688151306	1	-4.50810923119739
MYO1G	0.334711711368071	2.42496299991274	1.36525131143082	0.174909263796359	1	-4.5085475444232
SAMSN1	0.355400088218196	3.32100891841891	1.36513705261215	0.174945065043469	1	-4.50864520591373
FGF10	0.299460917293846	0.815692963366674	1.36506911577566	0.174966354635817	1	-4.50870327048936
DYRK3	0.325530922882734	3.13864884455108	1.36493641689773	0.175007944576187	1	-4.50881667823052
TC2N	-0.463603923352386	5.32028101247057	-1.36492681278399	0.175010954948428	1	-4.50882488573484
THOC5	-0.234654687491493	4.12436055220572	-1.36468208334355	0.175087677657871	1	-4.50903400853761
LRAT	-0.33487631979486	1.33898759393328	-1.36442940196714	0.175166919987203	1	-4.50924988873354
VPS26A	-0.248641236605311	6.1499385290736	-1.36399507975496	0.175303189292639	1	-4.50962086588676
WRAP53	-0.203763999862125	3.14995137040918	-1.36397603322994	0.175309167005195	1	-4.50963713193041
CLDN9	0.434356176109702	1.82300336420225	1.36367671521188	0.175403127591022	1	-4.50989272591165
COX10	-0.209828706659936	4.20758091821763	-1.36318528435832	0.175557477954668	1	-4.51031225288595
RABEPK	-0.216977374036308	4.4272438722751	-1.36297835519838	0.175622501718504	1	-4.51048886191261
SPINK14	-0.0928163942607114	0.091289431256739	-1.36282610417795	0.175670355485163	1	-4.51061878811569
CA14	-0.189524638376817	0.842493782441814	-1.36271043676865	0.175706717305251	1	-4.51071748575402
SPOCK1	0.494977295272487	3.56137095851634	1.3625841890241	0.17574641170869	1	-4.5108252023331
SRBD1	-0.219840457668927	3.76962718452618	-1.36255561894077	0.175755395561378	1	-4.51084957745862
COLEC12	0.38681404796388	3.11914599265391	1.36229918798237	0.175836045726098	1	-4.51106833468817
C11orf88	0.0524738675486605	0.122470486412184	1.3619165041779	0.175956455717387	1	-4.5113947230854
OSR2	0.461052830541689	3.04819699937434	1.3612844450521	0.17615546713027	1	-4.51193361013763
TRIM45	-0.294726219582966	2.99925678434933	-1.36114456947765	0.176199531610109	1	-4.51205283430224
RMND1	-0.23833866499474	4.74284840323684	-1.36110207653808	0.176212919651301	1	-4.51208905121137
TENT5D	-0.0773753374938841	0.137284710360957	-1.36106243147714	0.176225411118412	1	-4.51212283988758
NKAIN3	-0.115178267248665	0.15310014822477	-1.36099788915983	0.176245748707826	1	-4.51217784597559
YARS2	-0.227217633445577	5.12137007204965	-1.36068411800072	0.176344644749371	1	-4.51244522144043
TRIM34	-0.171323467198235	0.717362932116718	-1.36020218802626	0.176496623604173	1	-4.51285577624081
OR51B4	-0.0971654812382384	0.0937520440712283	-1.36014081743341	0.176515984204938	1	-4.5129080477026
UBE2J1	0.204289857188674	6.40475933996536	1.35988975989211	0.176595202112534	1	-4.5131218586489
CRTC2	0.195182677194646	6.0802788601389	1.35964736494305	0.176671712128019	1	-4.51332825638979
VCAN	0.456527648383316	5.73666930548282	1.35939312469678	0.176751987912813	1	-4.5135447025484
HOXD9	0.309201013856307	2.62538469263677	1.35918854391492	0.176816603831682	1	-4.51371884328694
CXXC4	-0.38041227637937	1.72310087118256	-1.35878426495243	0.176944345973246	1	-4.51406289500779
TAS2R20	-0.192083622926864	0.943287228003961	-1.35844845767456	0.177050505726548	1	-4.51434860121452
MVB12A	-0.220351213730755	4.67787834062386	-1.35816646451769	0.177139690200488	1	-4.51458847001769
ADAP2	0.29019622555209	3.60476246889253	1.3574697478552	0.177360182471261	1	-4.51518090656825
GPR137B	-0.271624314313629	5.21925666001796	-1.3574673093934	0.177360954543101	1	-4.51518297954644
IMMP2L	-0.23633180114628	3.10993833853824	-1.35745628199752	0.177364446096288	1	-4.51519235408037
